order_id,date,customer,region,product,units,unit_price,returned,notes,revenue
12435,2024-05-09,Victor,North,Widget B,6.0,26.53,False,urgent,159.18
12436,2024-09-23,Bob,North,Widget C,7.0,15.41,False,,107.87
12437,2024-06-26,Trent,North,Widget C,5.0,10.47,False,urgent,52.35
12438,2024-09-09,Ruth,North,Widget B,6.0,26.46,False,bulk order,158.76
12439,2024-02-25,Niaj,South,Widget A,6.0,35.94,False,,215.64
12440,2024-03-23,Grace,North,Widget A,5.0,29.81,False,discount,149.04999999999998
12441,2024-04-08,Grace,North,Widget D,6.0,12.09,False,fragile,72.53999999999999
12442,2024-05-28,Sybil,East,Widget E,4.0,19.3,False,urgent,77.2
12443,2024-11-24,Olivia,North,Widget C,3.0,30.97,False,discount,92.91
12444,2024-06-04,Mallory,East,Widget C,5.0,39.52,False,urgent,197.60000000000002
12445,2024-07-08,Frank,East,Widget D,8.0,41.76,False,discount,334.08
12446,2024-09-19,Peggy,East,Widget D,5.0,30.77,False,,153.85
12447,2024-03-20,Frank,South,Widget C,2.0,35.85,True,bulk order,71.7
12448,2024-09-08,Frank,South,Widget B,7.0,46.14,False,,322.98
12449,2024-04-06,Bob,West,Widget B,6.0,12.61,False,urgent,75.66
12450,2024-09-16,Victor,West,Widget E,5.0,13.97,False,fragile,69.85000000000001
12451,2024-09-16,Quentin,East,Widget C,5.0,28.31,False,,141.54999999999998
12452,2024-04-12,Sybil,South,Widget C,3.0,34.39,False,,103.17
12453,2024-02-09,Heidi,North,Widget C,7.0,10.19,False,urgent,71.33
12454,2024-09-29,Eve,West,Widget C,7.0,28.1,False,discount,196.70000000000002
12455,2024-04-10,Sybil,South,Widget D,7.0,16.91,False,,118.37
12456,2024-12-24,Victor,North,Widget A,3.0,35.8,False,,107.39999999999999
12457,2024-11-03,Alice,North,Widget C,5.0,20.71,False,bulk order,103.55000000000001
12458,2024-08-08,Trent,South,Widget A,6.0,46.08,False,,276.48
12459,2024-11-03,Quentin,West,Widget B,5.0,12.55,False,bulk order,62.75
12460,2024-05-03,Eve,South,Widget E,5.0,42.37,True,,211.85
12461,2024-08-18,Grace,West,Widget B,4.0,25.69,False,,102.76
12462,2024-06-26,Trent,East,Widget C,5.0,44.29,False,discount,221.45
12463,2024-03-03,Frank,South,Widget B,5.0,42.6,False,bulk order,213.0
12464,2024-04-25,Eve,South,Widget D,5.0,19.57,False,bulk order,97.85
12465,2024-07-09,Uma,West,Widget A,5.0,12.02,False,,60.099999999999994
12466,2024-03-02,Judy,West,Widget C,6.0,37.82,False,urgent,226.92000000000002
12467,2024-09-12,Quentin,South,Widget D,6.0,18.18,False,bulk order,109.08
12468,2024-01-07,Judy,North,Widget A,3.0,47.22,False,,141.66
12469,2024-06-03,Ruth,North,Widget D,11.0,12.69,False,,139.59
12470,2024-04-01,Niaj,North,Widget B,2.0,22.96,False,urgent,45.92
12471,2024-01-14,Trent,East,Widget C,4.0,10.51,False,bulk order,42.04
12472,2024-08-16,Alice,East,Widget B,5.0,22.68,False,fragile,113.4
12473,2024-03-26,Ruth,West,Widget E,3.0,31.65,False,gift wrap,94.94999999999999
12474,2024-05-12,Frank,East,Widget C,4.0,36.19,False,urgent,144.76
12475,2024-07-01,Charlie,North,Widget B,6.0,39.06,True,fragile,234.36
12476,2024-03-02,Bob,South,Widget C,4.0,43.34,False,,173.36
12477,2024-08-06,Bob,East,Widget A,8.0,14.43,False,fragile,115.44
12478,2024-09-02,Olivia,East,Widget C,3.0,40.47,False,fragile,121.41
12479,2024-08-17,Ivan,North,Widget C,5.0,21.13,False,bulk order,105.64999999999999
12480,2024-03-19,Ruth,East,Widget A,8.0,15.53,False,,124.24
12481,2024-05-28,Eve,West,Widget B,5.0,20.63,False,,103.14999999999999
12482,2024-05-17,Grace,South,Widget C,2.0,44.32,False,discount,88.64
12483,2024-11-09,Olivia,North,Widget D,4.0,35.1,False,bulk order,140.4
12484,2024-03-05,Victor,West,Widget C,4.0,33.9,True,fragile,135.6
12485,2024-01-13,Olivia,North,Widget B,3.0,33.39,False,discount,100.17
12486,2024-07-31,Grace,West,Widget A,5.0,26.35,True,discount,131.75
12487,2024-08-29,Judy,South,Widget B,8.0,26.68,False,urgent,213.44
12488,2024-07-31,Quentin,South,Widget E,7.0,15.93,False,,111.50999999999999
12489,2024-06-29,Frank,West,Widget C,3.0,23.3,False,,69.9
12490,2024-12-03,Eve,West,Widget C,8.0,30.48,False,,243.84
12491,2024-06-21,Bob,West,Widget A,6.0,34.24,False,fragile,205.44
12492,2024-06-08,Quentin,West,Widget C,5.0,12.87,False,,64.35
12493,2024-06-12,Ruth,West,Widget D,3.0,23.35,False,,70.05000000000001
12494,2024-07-06,Uma,West,Widget D,6.0,23.58,False,bulk order,141.48
12495,2024-07-09,Ivan,South,Widget B,4.0,30.6,False,bulk order,122.4
12496,2024-11-03,Uma,West,Widget A,6.0,38.4,True,fragile,230.39999999999998
12497,2024-09-12,Grace,East,Widget E,5.0,35.41,True,,177.04999999999998
12498,2024-07-01,Diana,South,Widget B,9.0,32.84,False,bulk order,295.56000000000006
12499,2024-04-26,Charlie,North,Widget A,5.0,21.66,False,gift wrap,108.3
12500,2024-10-08,Victor,South,Widget A,4.0,43.56,False,,174.24
12501,2024-07-14,Mallory,North,Widget B,4.0,41.41,False,discount,165.64
12502,2024-02-03,Alice,North,Widget B,7.0,17.34,False,discount,121.38
12503,2024-02-21,Frank,East,Widget C,5.0,36.21,True,gift wrap,181.05
12504,2024-04-21,Mallory,West,Widget E,5.0,46.27,False,bulk order,231.35000000000002
12505,2024-09-08,Alice,West,Widget D,2.0,27.42,False,,54.84
12506,2024-03-22,Grace,South,Widget C,7.0,46.99,False,urgent,328.93
12507,2024-08-19,Frank,West,Widget A,2.0,10.88,False,gift wrap,21.76
12508,2024-08-14,Peggy,East,Widget E,7.0,30.65,False,gift wrap,214.54999999999998
12509,2024-08-20,Bob,South,Widget E,3.0,20.25,False,,60.75
12510,2024-08-08,Diana,South,Widget B,6.0,20.49,False,,122.94
12511,2024-02-11,Mallory,South,Widget E,7.0,45.1,False,discount,315.7
12512,2024-01-21,Quentin,West,Widget E,4.0,22.46,False,,89.84
12513,2024-02-11,Trent,West,Widget A,6.0,10.93,False,,65.58
12514,2024-04-22,Alice,West,Widget C,3.0,31.59,False,bulk order,94.77
12515,2024-04-14,Charlie,South,Widget E,6.0,48.83,False,,292.98
12516,2024-07-10,Charlie,South,Widget B,6.0,13.16,True,bulk order,78.96000000000001
12517,2024-01-17,Grace,North,Widget C,7.0,21.45,False,,150.15
12518,2024-04-29,Alice,North,Widget B,7.0,28.78,False,,201.46
12519,2024-05-08,Mallory,West,Widget E,8.0,43.22,False,fragile,345.76
12520,2024-05-09,Frank,South,Widget C,4.0,20.76,False,gift wrap,83.04
12521,2024-02-29,Victor,West,Widget E,3.0,23.75,False,urgent,71.25
12522,2024-02-17,Charlie,West,Widget A,6.0,25.38,False,urgent,152.28
12523,2024-01-29,Uma,North,Widget C,3.0,25.19,False,,75.57000000000001
12524,2024-04-06,Bob,East,Widget B,6.0,18.01,False,gift wrap,108.06
12525,2024-01-10,Trent,West,Widget A,4.0,46.63,False,bulk order,186.52
12526,2024-08-29,Niaj,East,Widget D,5.0,41.72,False,bulk order,208.6
12527,2024-11-09,Judy,East,Widget B,4.0,49.03,False,bulk order,196.12
12528,2024-08-19,Eve,South,Widget E,6.0,24.84,True,,149.04
12529,2024-10-03,Ivan,South,Widget B,6.0,11.81,False,gift wrap,70.86
12530,2024-10-10,Bob,West,Widget D,10.0,14.62,False,bulk order,146.2
12531,2024-07-21,Bob,North,Widget B,5.0,24.3,False,gift wrap,121.5
12532,2024-09-03,Frank,North,Widget A,3.0,46.44,False,urgent,139.32
12533,2024-10-16,Judy,West,Widget B,7.0,49.24,True,,344.68
12534,2024-09-20,Trent,West,Widget C,3.0,42.88,False,gift wrap,128.64000000000001
12535,2024-08-01,Niaj,North,Widget D,4.0,19.54,False,urgent,78.16
12536,2024-07-18,Diana,East,Widget B,4.0,36.39,True,,145.56
12537,2024-03-19,Sybil,West,Widget D,3.0,33.86,True,discount,101.58
12538,2024-12-08,Quentin,East,Widget A,10.0,42.93,False,,429.3
12539,2024-12-09,Frank,West,Widget C,5.0,30.39,False,urgent,151.95
12540,2024-06-21,Ruth,West,Widget E,7.0,22.73,False,discount,159.11
12541,2024-03-09,Sybil,East,Widget B,7.0,10.77,False,fragile,75.39
12542,2024-03-27,Charlie,East,Widget A,5.0,41.8,False,,209.0
12543,2024-04-10,Judy,North,Widget D,4.0,31.21,False,fragile,124.84
12544,2024-01-08,Eve,West,Widget D,6.0,31.37,False,,188.22
12545,2024-11-28,Peggy,South,Widget A,4.0,48.28,False,,193.12
12546,2024-07-18,Olivia,South,Widget B,3.0,29.45,False,,88.35
12547,2024-03-27,Frank,West,Widget E,5.0,22.63,False,urgent,113.14999999999999
12548,2024-02-12,Niaj,West,Widget B,5.0,23.59,True,,117.95
12549,2024-04-18,Heidi,West,Widget C,3.0,10.47,True,bulk order,31.410000000000004
12550,2024-05-31,Eve,East,Widget B,5.0,14.89,False,urgent,74.45
12551,2024-01-17,Quentin,South,Widget C,4.0,11.75,False,urgent,47.0
12552,2024-05-12,Ruth,South,Widget D,8.0,19.73,True,gift wrap,157.84
12553,2024-05-27,Alice,South,Widget C,1.0,12.59,True,,12.59
12554,2024-10-03,Ruth,West,Widget E,4.0,23.24,False,discount,92.96
12555,2024-08-19,Eve,East,Widget A,4.0,15.05,False,gift wrap,60.2
12556,2024-11-09,Charlie,West,Widget C,4.0,,False,urgent,
12557,2024-08-15,Victor,North,Widget B,7.0,47.54,False,,332.78
12558,2024-05-18,Quentin,North,Widget C,2.0,34.14,False,,68.28
12559,2024-07-29,Olivia,South,Widget D,1.0,42.22,False,urgent,42.22
12560,2024-01-28,Ruth,West,Widget C,5.0,37.09,False,discount,185.45000000000002
12561,2024-02-20,Mallory,North,Widget E,7.0,42.44,False,,297.08
12562,2024-09-17,Bob,North,Widget C,4.0,35.59,False,,142.36
12563,2024-09-17,Frank,West,Widget E,7.0,27.21,False,fragile,190.47
12564,2024-12-15,Frank,East,Widget B,11.0,44.95,False,bulk order,494.45000000000005
12565,2024-12-17,Peggy,West,Widget D,3.0,27.52,False,,82.56
12566,2024-01-08,Mallory,West,Widget A,4.0,25.85,False,bulk order,103.4
12567,2024-11-15,Heidi,East,Widget B,3.0,34.98,False,,104.94
12568,2024-05-17,Heidi,South,Widget B,5.0,47.52,False,discount,237.60000000000002
12569,2024-02-07,Alice,South,Widget A,3.0,27.69,False,,83.07000000000001
12570,2024-04-20,Grace,South,Widget C,9.0,33.0,False,discount,297.0
12571,2024-08-07,Frank,East,Widget C,6.0,29.69,False,discount,178.14000000000001
12572,2024-12-02,Heidi,North,Widget C,6.0,46.39,False,,278.34000000000003
12573,2024-08-10,Uma,East,Widget D,6.0,37.07,False,bulk order,222.42000000000002
12574,2024-05-15,Victor,West,Widget B,9.0,26.78,False,fragile,241.02
12575,2024-09-12,Heidi,East,Widget E,6.0,34.28,False,fragile,205.68
12576,2024-12-25,Peggy,North,Widget A,10.0,16.24,False,gift wrap,162.39999999999998
12577,2024-11-24,Trent,North,Widget B,,23.68,True,,
12578,2024-02-18,Ruth,West,Widget C,3.0,39.45,True,discount,118.35000000000001
12579,2024-10-18,Ivan,South,Widget A,7.0,32.5,False,bulk order,227.5
12580,2024-11-19,Quentin,North,Widget E,0.0,22.57,False,discount,0.0
12581,2024-03-18,Judy,North,Widget B,2.0,24.49,False,urgent,48.98
12582,2024-04-14,Ruth,North,Widget B,3.0,42.39,False,,127.17
12583,2024-06-17,Diana,West,Widget D,6.0,31.64,False,gift wrap,189.84
12584,2024-08-04,Victor,North,Widget B,5.0,19.55,False,urgent,97.75
12585,2024-04-28,Olivia,South,Widget B,6.0,21.87,False,bulk order,131.22
12586,2024-07-08,Eve,West,Widget E,3.0,28.72,False,discount,86.16
12587,2024-09-11,Grace,South,Widget E,6.0,40.51,False,fragile,243.06
12588,2024-09-22,Ivan,North,Widget A,4.0,49.9,False,fragile,199.6
12589,2024-05-28,Heidi,North,Widget C,,17.43,False,gift wrap,
12590,2024-06-12,Ruth,South,Widget E,7.0,40.2,True,,281.40000000000003
12591,2024-05-19,Frank,West,Widget A,8.0,34.69,False,urgent,277.52
12592,2024-12-12,Ruth,West,Widget B,5.0,31.25,False,fragile,156.25
12593,2024-09-14,Frank,South,Widget A,4.0,48.66,False,discount,194.64
12594,2024-09-25,Peggy,North,Widget A,8.0,22.91,True,gift wrap,183.28
12595,2024-06-29,Alice,East,Widget A,7.0,17.08,False,urgent,119.55999999999999
12596,2024-06-08,Ivan,South,Widget A,2.0,45.1,False,,90.2
12597,2024-12-16,Olivia,South,Widget E,3.0,12.75,False,gift wrap,38.25
12598,2024-10-14,Uma,South,Widget C,7.0,42.68,False,fragile,298.76
12599,2024-10-14,Sybil,North,Widget A,4.0,33.57,False,bulk order,134.28
12600,2024-08-13,Mallory,West,Widget D,6.0,16.56,False,gift wrap,99.35999999999999
12601,2024-01-11,Heidi,North,Widget B,8.0,19.09,False,discount,152.72
12602,2024-01-10,Eve,South,Widget B,4.0,16.23,False,urgent,64.92
12603,2024-09-27,Judy,North,Widget B,2.0,38.73,False,gift wrap,77.46
12604,2024-09-29,Grace,North,Widget B,8.0,15.89,False,fragile,127.12
12605,2024-07-01,Judy,South,Widget B,9.0,37.25,False,gift wrap,335.25
12606,2024-06-01,Diana,North,Widget A,2.0,15.13,False,discount,30.26
12607,2024-11-10,Ivan,East,Widget C,2.0,42.09,False,discount,84.18
12608,2024-11-29,Peggy,North,Widget D,6.0,46.78,False,fragile,280.68
12609,2024-05-03,Bob,North,Widget E,3.0,32.37,False,,97.10999999999999
12610,2024-04-23,Ivan,West,Widget D,8.0,48.65,False,discount,389.2
12611,2024-10-04,Alice,West,Widget E,4.0,25.62,False,fragile,102.48
12612,2024-07-31,Judy,South,Widget E,4.0,19.78,False,gift wrap,79.12
12613,2024-06-20,Judy,South,Widget D,8.0,17.09,False,gift wrap,136.72
12614,2024-10-14,Victor,West,Widget A,5.0,29.16,False,,145.8
12615,2024-06-22,Charlie,East,Widget B,2.0,15.23,False,fragile,30.46
12616,2024-04-22,Frank,North,Widget A,6.0,45.03,False,bulk order,270.18
12617,2024-05-01,Frank,East,Widget B,3.0,41.39,False,fragile,124.17
12618,2024-02-01,Bob,East,Widget C,10.0,32.48,True,gift wrap,324.79999999999995
12619,2024-08-09,Trent,West,Widget E,6.0,38.86,False,urgent,233.16
12620,2024-04-28,Bob,South,Widget D,5.0,12.0,False,gift wrap,60.0
12621,2024-02-08,Niaj,North,Widget C,6.0,18.14,True,discount,108.84
12622,2024-09-24,Eve,South,Widget B,3.0,34.85,False,,104.55000000000001
12623,2024-08-20,Victor,East,Widget A,10.0,29.1,False,bulk order,291.0
12624,2024-01-18,Grace,East,Widget D,2.0,34.18,False,,68.36
12625,2024-05-28,Ruth,South,Widget E,2.0,13.56,False,,27.12
12626,2024-05-28,Victor,South,Widget C,4.0,36.1,False,fragile,144.4
12627,2024-05-05,Alice,West,Widget E,6.0,42.14,False,urgent,252.84
12628,2024-10-28,Alice,South,Widget B,4.0,31.85,False,fragile,127.4
12629,2024-12-25,Sybil,South,Widget E,2.0,24.3,False,gift wrap,48.6
12630,2024-08-25,Alice,West,Widget A,7.0,16.99,True,discount,118.92999999999999
12631,2024-05-14,Victor,South,Widget C,5.0,20.61,False,bulk order,103.05
12632,2024-05-30,Olivia,East,Widget C,9.0,30.9,False,,278.09999999999997
12633,2024-08-23,Ivan,South,Widget A,5.0,20.22,True,urgent,101.1
12634,2024-08-11,Quentin,North,Widget E,8.0,41.12,False,discount,328.96
12635,2024-07-21,Charlie,East,Widget A,9.0,15.27,False,bulk order,137.43
12636,2024-09-12,Peggy,West,Widget D,7.0,30.66,False,urgent,214.62
12637,2024-03-26,Mallory,East,Widget A,3.0,29.84,False,,89.52
12638,2024-05-29,Niaj,West,Widget E,5.0,15.56,True,,77.8
12639,2024-08-22,Olivia,North,Widget A,5.0,49.8,False,gift wrap,249.0
12640,2024-12-10,Olivia,North,Widget B,4.0,42.93,True,discount,171.72
12641,2024-01-22,Alice,East,Widget A,4.0,25.46,False,fragile,101.84
12642,2024-12-13,Judy,South,Widget A,4.0,37.4,False,,149.6
12643,2024-10-11,Charlie,East,Widget E,5.0,38.66,False,gift wrap,193.29999999999998
12644,2024-09-25,Diana,East,Widget D,11.0,36.05,False,bulk order,396.54999999999995
12645,2024-09-14,Ruth,North,Widget D,4.0,27.3,False,,109.2
12646,2024-01-29,Heidi,West,Widget E,4.0,45.4,False,urgent,181.6
12647,2024-07-31,Ruth,East,Widget E,4.0,40.86,False,,163.44
12648,2024-10-09,Sybil,South,Widget E,4.0,31.68,False,gift wrap,126.72
12649,2024-02-19,Uma,North,Widget B,5.0,10.1,False,fragile,50.5
12650,2024-04-04,Quentin,East,Widget C,2.0,18.93,False,fragile,37.86
12651,2024-03-28,Ruth,East,Widget A,6.0,30.35,True,bulk order,182.10000000000002
12652,2024-02-13,Quentin,South,Widget E,12.0,45.96,False,gift wrap,551.52
12653,2024-10-04,Bob,East,Widget E,6.0,35.14,False,discount,210.84
12654,2024-06-19,Mallory,East,Widget E,6.0,26.71,False,gift wrap,160.26
12655,2024-07-07,Alice,East,Widget D,7.0,11.92,False,,83.44
12656,2024-12-18,Quentin,East,Widget E,6.0,33.89,False,fragile,203.34
12657,2024-07-02,Uma,South,Widget A,6.0,24.03,False,urgent,144.18
12658,2024-01-03,Diana,East,Widget E,4.0,31.5,False,bulk order,126.0
12659,2024-07-09,Mallory,East,Widget A,7.0,40.66,False,,284.62
12660,2024-04-27,Eve,East,Widget B,4.0,42.15,False,,168.6
12661,2024-01-19,Charlie,North,Widget C,6.0,44.57,False,urgent,267.42
12662,2024-01-23,Olivia,South,Widget D,4.0,35.44,False,gift wrap,141.76
12663,2024-01-30,Judy,North,Widget A,4.0,46.22,False,fragile,184.88
12664,2024-10-21,Mallory,North,Widget B,7.0,37.63,False,gift wrap,263.41
12665,2024-04-17,Trent,South,Widget C,2.0,41.36,False,bulk order,82.72
12666,2024-10-07,Bob,North,Widget C,2.0,37.42,False,discount,74.84
12667,2024-05-07,Grace,North,Widget C,10.0,44.87,False,,448.7
12668,2024-08-16,Ivan,North,Widget A,6.0,18.92,True,gift wrap,113.52000000000001
12669,2024-04-20,Judy,South,Widget B,4.0,40.4,False,fragile,161.6
12670,2024-05-15,Trent,East,Widget E,4.0,14.69,False,urgent,58.76
12671,2024-12-27,Grace,West,Widget B,3.0,13.68,False,,41.04
12672,2024-07-04,Grace,West,Widget B,2.0,29.66,False,,59.32
12673,2024-05-23,Charlie,South,Widget B,2.0,22.01,False,,44.02
12674,2024-03-12,Niaj,West,Widget A,6.0,32.53,False,,195.18
12675,2024-05-08,Grace,South,Widget A,3.0,37.11,False,discount,111.33
12676,2024-12-29,Sybil,South,Widget A,3.0,19.06,False,gift wrap,57.17999999999999
12677,2024-09-17,Alice,West,Widget B,0.0,38.0,False,discount,0.0
12678,2024-01-03,Eve,North,Widget A,7.0,49.82,False,fragile,348.74
12679,2024-04-13,Ruth,East,Widget C,4.0,40.4,False,fragile,161.6
12680,2024-08-11,Quentin,West,Widget A,,16.95,False,gift wrap,
12681,2024-11-15,Bob,West,Widget D,3.0,35.35,False,,106.05000000000001
12682,2024-12-27,Ivan,West,Widget A,4.0,,False,bulk order,
12683,2024-12-19,Grace,West,Widget A,5.0,28.79,False,discount,143.95
12684,2024-01-10,Diana,South,Widget A,3.0,31.33,False,,93.99
12685,2024-10-28,Victor,South,Widget A,3.0,48.9,True,,146.7
12686,2024-08-18,Trent,East,Widget D,4.0,39.49,False,urgent,157.96
12687,2024-08-06,Diana,East,Widget E,5.0,38.24,False,fragile,191.20000000000002
12688,2024-03-06,Olivia,West,Widget A,5.0,31.3,False,,156.5
12689,2024-04-21,Alice,West,Widget C,2.0,30.53,False,fragile,61.06
12690,2024-01-13,Charlie,West,Widget D,4.0,49.68,False,,198.72
12691,2024-03-26,Ruth,East,Widget E,6.0,10.85,False,,65.1
12692,2024-08-21,Diana,West,Widget A,6.0,22.13,False,urgent,132.78
12693,2024-03-30,Ruth,North,Widget E,10.0,15.35,False,fragile,153.5
12694,2024-11-09,Uma,East,Widget C,3.0,22.6,False,discount,67.80000000000001
12695,2024-02-23,Alice,North,Widget D,6.0,28.54,False,discount,171.24
12696,2024-01-12,Eve,West,Widget D,5.0,23.68,False,,118.4
12697,2024-07-27,Uma,South,Widget E,5.0,48.51,False,gift wrap,242.54999999999998
12698,2024-01-14,Mallory,North,Widget A,5.0,37.22,True,fragile,186.1
12699,2024-04-30,Olivia,East,Widget B,1.0,39.12,True,bulk order,39.12
12700,2024-01-20,Victor,North,Widget D,9.0,39.69,False,fragile,357.21
12701,2024-03-15,Eve,East,Widget B,6.0,45.97,False,discount,275.82
12702,2024-08-30,Diana,West,Widget D,2.0,40.72,False,discount,81.44
12703,2024-08-10,Diana,North,Widget A,2.0,10.65,False,bulk order,21.3
12704,2024-03-10,Diana,South,Widget A,10.0,20.46,False,discount,204.60000000000002
12705,2024-11-07,Diana,North,Widget D,6.0,49.56,True,bulk order,297.36
12706,2024-07-29,Victor,South,Widget E,4.0,36.08,False,discount,144.32
12707,2024-04-10,Trent,East,Widget A,3.0,12.72,False,urgent,38.160000000000004
12708,2024-07-04,Trent,West,Widget A,7.0,28.67,False,bulk order,200.69
12709,2024-05-11,Ruth,West,Widget C,7.0,49.23,False,gift wrap,344.60999999999996
12710,2024-04-20,Ivan,South,Widget A,9.0,49.71,False,fragile,447.39
12711,2024-05-11,Trent,East,Widget C,7.0,27.3,True,discount,191.1
12712,2024-01-20,Bob,West,Widget A,6.0,45.72,False,,274.32
12713,2024-01-24,Diana,East,Widget A,5.0,33.68,False,bulk order,168.4
12714,2024-08-14,Niaj,South,Widget E,5.0,30.38,False,bulk order,151.9
12715,2024-06-02,Grace,South,Widget E,5.0,26.48,False,bulk order,132.4
12716,2024-10-19,Quentin,North,Widget A,4.0,45.69,False,discount,182.76
12717,2024-08-17,Grace,West,Widget D,5.0,34.85,False,fragile,174.25
12718,2024-11-05,Sybil,West,Widget D,6.0,23.35,False,,140.10000000000002
12719,2024-12-24,Ruth,North,Widget A,8.0,29.68,False,bulk order,237.44
12720,2024-07-20,Uma,South,Widget D,5.0,27.76,False,,138.8
12721,2024-02-07,Ivan,South,Widget A,2.0,28.05,False,bulk order,56.1
12722,2024-09-16,Peggy,South,Widget E,3.0,22.46,False,bulk order,67.38
12723,2024-07-06,Sybil,South,Widget B,5.0,35.32,False,urgent,176.6
12724,2024-02-26,Eve,East,Widget C,5.0,12.09,False,bulk order,60.45
12725,2024-01-20,Bob,West,Widget D,,45.45,True,,
12726,2024-09-29,Victor,West,Widget D,5.0,26.62,False,bulk order,133.1
12727,2024-04-28,Ruth,South,Widget E,3.0,42.03,False,urgent,126.09
12728,2024-03-11,Peggy,South,Widget D,10.0,39.18,False,,391.8
12729,2024-01-04,Peggy,South,Widget A,6.0,28.87,False,,173.22
12730,2024-08-08,Alice,West,Widget A,3.0,17.95,False,bulk order,53.849999999999994
12731,2024-01-14,Charlie,West,Widget B,3.0,32.49,True,gift wrap,97.47
12732,2024-01-03,Grace,South,Widget B,7.0,47.92,False,,335.44
12733,2024-08-03,Quentin,East,Widget B,5.0,17.43,False,gift wrap,87.15
12734,2024-08-16,Uma,North,Widget A,8.0,20.24,False,,161.92
12735,2024-12-01,Victor,North,Widget B,5.0,49.72,False,urgent,248.6
12736,2024-07-04,Bob,North,Widget B,8.0,45.7,False,,365.6
12737,2024-02-24,Uma,West,Widget A,6.0,31.98,False,discount,191.88
12738,2024-09-10,Ivan,West,Widget E,6.0,37.79,False,bulk order,226.74
12739,2024-01-24,Uma,North,Widget D,8.0,27.72,False,discount,221.76
12740,2024-06-10,Eve,North,Widget C,8.0,26.16,False,,209.28
12741,2024-06-06,Trent,East,Widget A,6.0,27.73,True,discount,166.38
12742,2024-03-22,Ruth,West,Widget A,5.0,26.58,False,bulk order,132.89999999999998
12743,2024-06-07,Diana,West,Widget C,3.0,37.02,False,,111.06
12744,2024-07-06,Niaj,North,Widget C,5.0,23.22,False,bulk order,116.1
12745,2024-02-29,Grace,East,Widget B,4.0,16.83,False,,67.32
12746,2024-10-31,Peggy,East,Widget C,5.0,38.26,False,,191.29999999999998
12747,2024-11-14,Niaj,North,Widget D,3.0,11.25,False,,33.75
12748,2024-07-29,Charlie,North,Widget D,4.0,38.75,False,gift wrap,155.0
12749,2024-05-31,Eve,West,Widget D,6.0,20.53,False,fragile,123.18
12750,2024-04-18,Sybil,North,Widget D,12.0,17.61,False,,211.32
12751,2024-03-16,Judy,South,Widget D,5.0,25.16,False,,125.8
12752,2024-01-30,Judy,East,Widget B,8.0,14.7,False,discount,117.6
12753,2024-11-09,Mallory,North,Widget A,9.0,25.38,False,gift wrap,228.42
12754,2024-04-26,Sybil,South,Widget C,5.0,14.09,False,,70.45
12755,2024-12-21,Eve,East,Widget A,6.0,29.34,False,discount,176.04
12756,2024-07-10,Olivia,South,Widget C,6.0,17.05,False,bulk order,102.30000000000001
12757,2024-01-19,Judy,South,Widget B,0.0,15.2,False,,0.0
12758,2024-06-21,Ivan,North,Widget B,5.0,33.16,False,discount,165.79999999999998
12759,2024-08-15,Sybil,East,Widget E,4.0,35.01,False,fragile,140.04
12760,2024-12-15,Alice,South,Widget E,2.0,10.22,False,bulk order,20.44
12761,2024-07-01,Diana,West,Widget B,6.0,25.51,False,urgent,153.06
12762,2024-04-22,Diana,East,Widget B,5.0,13.12,False,bulk order,65.6
12763,2024-07-01,Trent,West,Widget C,4.0,39.55,False,gift wrap,158.2
12764,2024-05-25,Ivan,North,Widget B,6.0,37.26,False,fragile,223.56
12765,2024-11-14,Trent,West,Widget A,3.0,11.99,False,bulk order,35.97
12766,2024-04-25,Peggy,East,Widget C,10.0,47.65,False,fragile,476.5
12767,2024-04-22,Quentin,South,Widget B,6.0,48.4,False,,290.4
12768,2024-09-07,Frank,South,Widget C,5.0,23.39,True,urgent,116.95
12769,2024-09-07,Judy,East,Widget C,6.0,15.22,False,,91.32000000000001
12770,2024-10-29,Quentin,South,Widget D,4.0,14.57,False,fragile,58.28
12771,2024-11-08,Diana,West,Widget E,5.0,43.63,False,gift wrap,218.15
12772,2024-04-27,Trent,South,Widget C,3.0,28.37,False,gift wrap,85.11
12773,2024-10-27,Trent,South,Widget C,5.0,10.38,False,discount,51.900000000000006
12774,2024-06-09,Sybil,West,Widget D,4.0,47.01,False,urgent,188.04
12775,2024-07-16,Niaj,West,Widget B,3.0,33.71,False,,101.13
12776,2024-09-16,Grace,West,Widget C,6.0,37.62,False,,225.71999999999997
12777,2024-05-27,Ruth,North,Widget D,4.0,42.94,False,fragile,171.76
12778,2024-08-27,Mallory,West,Widget A,3.0,42.74,False,gift wrap,128.22
12779,2024-02-16,Peggy,West,Widget D,5.0,13.03,False,gift wrap,65.14999999999999
12780,2024-07-16,Charlie,North,Widget E,4.0,32.96,False,gift wrap,131.84
12781,2024-02-16,Uma,South,Widget E,1.0,37.85,True,,37.85
12782,2024-03-18,Trent,West,Widget B,,13.42,False,,
12783,2024-05-03,Judy,East,Widget B,5.0,18.9,False,gift wrap,94.5
12784,2024-03-15,Frank,West,Widget E,6.0,25.83,False,discount,154.98
12785,2024-12-24,Olivia,West,Widget E,3.0,45.46,False,bulk order,136.38
12786,2024-05-16,Judy,North,Widget C,5.0,44.03,False,gift wrap,220.15
12787,2024-03-30,Trent,East,Widget E,3.0,41.28,False,discount,123.84
12788,2024-11-20,Victor,South,Widget B,7.0,49.61,False,discount,347.27
